2015-08-11 13:57:33.473,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2015-08-11 13:57:33.493,null,null,null,null,null,null,null,null,null,null,null,null,-0.142835,0.0056565,0.026122,-0.123557,-0.022871,-0.0244435,-43.4501385,-1.901281,3.867945,74.4234965,153.90302,21.435106
2015-08-11 13:57:33.512,-0.182523333333333,-0.132028,0.0547076666666667,-0.080426,0.0297996666666667,0.018706,-43.152322,0.398848333333333,-18.7632936666667,52.6682273333333,150.524633,-66.3231836666667,-0.142087,0.004525,0.02546875,-0.10887825,-0.0134,-0.01535425,-43.67554775,-1.58954425,3.94291875,74.71469975,153.861151,20.699925
2015-08-11 13:57:33.532,-0.186505333333333,-0.133861333333333,0.0547076666666667,-0.076239,0.032136,0.0142236666666667,-43.4892933333333,0.709767666666667,-18.8100066666667,52.669954,150.590094,-66.5152596666667,-0.142461,0.00509075,0.023509,-0.0748805,-0.014161,-0.008327,-43.650115,-1.565981,3.98070025,75.13996625,153.62652025,19.9779305
2015-08-11 13:57:33.553,-0.188165,-0.1347785,0.05961025,-0.075691,0.01322125,-0.00634225,-43.7906735,0.7883735,-18.6845825,52.620765,150.7400415,-66.6245405,-0.143084333333333,0.006788,0.02438,-0.0686826666666667,-0.0335006666666667,-0.0194473333333333,-43.6657106666667,-1.500469,3.996089,75.4716616666667,153.265852333333,19.6024873333333
2015-08-11 13:57:33.574,-0.187169,-0.133861333333333,0.056772,-0.0697973333333333,-0.00319633333333333,-0.0239526666666667,-43.4660186666667,0.825140666666667,-19.1721966666667,52.578121,150.873892666667,-66.6946546666667,-0.142087,0.0073535,0.026122,-0.0484375,-0.0162135,-0.02145425,-43.8869885,-1.548103,3.9464735,75.718767,153.1173775,19.163597
2015-08-11 13:57:33.594,-0.1895592,-0.137529,0.0594558,-0.0295934,-0.0202976,-0.0307678,-43.015036,0.9738704,-19.1320576,52.4819982,150.9952216,-66.7806312,-0.14395675,0.0101815,0.028734,-0.04567925,-0.0040715,-0.0161055,-43.898591,-1.6098845,4.28213275,75.94146,152.958842,19.016208
2015-08-11 13:57:33.614,-0.193806666666667,-0.144863666666667,0.071223,0.0506516666666667,-0.0472703333333333,-0.0630326666666667,-43.0505676666667,0.901062,-19.014007,52.309038,151.230547,-66.613025,-0.149067,0.0105586666666667,0.0356993333333333,-0.0616283333333333,-0.00121966666666667,0.0154816666666667,-43.5696666666667,-1.48377433333333,4.45090633333333,76.0036883333333,153.141971,18.840605
2015-08-11 13:57:33.636,-0.2142492,-0.1765874,0.0854676,0.2713664,-0.075996,-0.220056,-42.7482322,0.5882306,-19.1469604,51.8261742,151.5055814,-66.1375958,-0.1564456,0.011313,0.0423172,-0.109505,-0.0029112,0.1230828,-43.956737,-1.5346416,4.6159314,75.8700526,154.153651,18.8231234
2015-08-11 13:57:33.655,-0.236948333333333,-0.23655,0.101156666666667,0.617421333333333,-0.111711666666667,-0.627768,-43.034569,-0.223216,-18.747196,50.754372,151.587975333333,-65.6642366666667,-0.1667655,0.0305455,0.050937,-0.25739275,-0.0434725,0.305881,-44.658022,-1.618924,4.42144625,75.4452465,156.03033725,20.134456
2015-08-11 13:57:33.676,-0.24989125,-0.244114,0.110705,0.88314775,-0.0777065,-1.0141655,-42.79364675,-0.73489,-18.556707,49.32165525,151.325918,-65.22573825,-0.177983333333333,0.0558106666666667,0.065304,-0.456331,-0.122070666666667,0.528388666666667,-44.521352,-1.43986133333333,4.35199466666667,74.637878,158.662120666667,22.7886426666667
2015-08-11 13:57:33.697,-0.2772695,-0.249615,0.13083325,1.3309885,-0.11955075,-1.38893125,-42.731366,-1.839941,-18.4853215,47.50161775,150.768759,-64.3146595,-0.1947346,0.1013646,0.0841116,-0.8049112,-0.2805496,0.8297284,-44.4162544,-0.9116192,4.271415,72.8566102,162.9719662,27.3078824
2015-08-11 13:57:33.719,-0.30265675,-0.263368,0.13857475,1.8872575,-0.3149515,-1.78759675,-42.278779,-3.91015725,-17.92475175,45.5020655,150.0328915,-62.80170625,-0.200916666666667,0.088242,0.0853303333333333,-0.999186666666667,-0.427401666666667,1.14912966666667,-43.9357503333333,-0.361992666666667,4.562606,70.696383,166.981569,31.1421996666667
2015-08-11 13:57:33.739,-0.3056435,-0.2778085,0.130059,2.26645225,-0.73385225,-1.956883,-42.4024,-6.0448895,-17.27993475,43.1820865,149.438303,-60.809883,-0.2086445,0.0837165,0.079671,-1.071905,-0.610661,1.512569,-43.9904995,0.23048875,4.62434475,68.79662125,170.01535125,33.72963925
2015-08-11 13:57:33.760,-0.2936965,-0.2874355,0.1331555,2.4933885,-1.06776625,-2.346386,-42.07286275,-8.9576735,-15.95304825,40.5149215,148.9559825,-58.66842725,-0.2071485,0.1289685,0.077059,-1.53349025,-0.949615,1.8121985,-44.23816875,1.20552925,4.8656245,65.97979275,173.187612,36.643112
2015-08-11 13:57:33.780,-0.2777675,-0.31700425,0.16179925,2.42917125,-1.36571575,-2.6758715,-41.762582,-12.31421075,-14.01314225,37.1746835,148.4800175,-56.54423175,-0.1910705,0.1272715,0.08554825,-1.809143,-1.12401675,2.114653,-44.16139125,2.36325125,5.847045,62.39077625,175.900194,38.81569075
